coll_rate,avg_spd,spd_std_dev,avg_acc,acc_std_dev,coll
0.0,25.9257524765984,1.490044187865431,0.14975507552119596,1.490044187865431,0
0.0,11.271049190004387,2.6448731449862413,-0.006091736859713137,1.4089502207577718,0
0.0,11.506734092718945,3.2287344136679548,-0.004897989256284045,1.6454855314426942,0
0.0,13.487853549762049,5.93920556318828,-0.011820880881774656,1.6153535856765369,0
0.0,16.141954717276683,6.875202185360915,-0.004644424179615498,1.2726008920159748,0
0.0,15.805183780454591,8.01983956697143,-0.01781597280103613,2.17081452522621,0
0.0,24.809079160273217,6.907016748829763,0.17677502920434815,2.9685783911816483,0
0.0,12.658908684734358,6.1755056564006905,-0.008805289526120514,2.2715936732922457,0
0.0,13.639429625259224,6.865356066427156,-0.007475740599282972,2.49788519375377,0
0.0,12.106971285614515,4.366372632433005,-0.004065054549579372,1.7329934936276372,0
0.0,13.392405383601306,5.257669161231838,-0.00929929504806637,1.286996114845094,0
0.0,11.836232573174456,4.031921732048657,-0.001019758389169283,1.640704951189962,0
0.0,13.30147459511671,5.982147845533105,-0.008136640972969645,2.0355753506712615,0
0.0,24.236926853628965,6.004477799871962,0.16399433499806826,1.4963708776178573,0
0.0,11.275111027645037,2.5204033599958695,-0.004052872458800039,1.2180886448860455,0
0.0,11.888422299806297,3.8961958937407433,-0.0077737134209826305,1.3692538015457445,0
0.0,10.974973976398793,1.6386182993880456,-0.007153579171189222,1.0533186121931395,0
0.0,11.214887994619186,2.4610026299004106,-0.004005666375998089,1.2507478128195377,0
0.0,12.117709680087264,4.39751693294907,-0.005378273618733828,1.5056436037632481,0
0.0,21.745149503243045,4.5678647208982746,0.12966655380117667,1.2973833065178941,0
0.0,14.165432691956475,6.048734082555114,-0.008667465875856806,1.5327526218643586,0
0.0,21.314692585079282,7.286833039406737,0.16033750128684615,2.3579722539866665,0
0.0,25.415354878343248,4.312773354339174,0.15826062184901823,0.5975908943314354,0
0.0,11.657533073552365,3.6888346739689273,-0.0016560434842028827,1.6296895240723714,0
0.0,23.233378576925098,3.5576100126913905,0.1334654366056301,0.5066471394045763,0
0.0,12.827114736760757,4.070642054878836,-0.006029236997757152,1.1420935526188178,0
0.0,10.42672637793465,1.969117831562277,-0.009889747346215927,1.4296827314526388,0
0.0,11.22373153525557,2.5274463528697457,-0.00939285034399859,1.4769678166430933,0
0.0,14.478202736349745,6.731762825958572,-0.0007303284199440441,1.4318284843070546,0
0.0,25.736630763886975,4.251071697966063,0.16111300236295867,0.5735903039513763,0
0.0,22.403748252967013,1.1360694448402102,0.1141792752824951,1.1360694448402102,0
0.0,12.202900601993338,4.493702347487719,-0.0073370407918230286,1.6832744933966983,0
0.0,11.705388925975594,3.8011059183244433,-0.010323724533710674,1.6825583904415828,0
0.0,12.534220775501282,4.216364641404496,-0.005106321209412954,1.171510524236341,0
0.0,11.526497420179155,3.401190400892058,-0.0072265848224981255,1.4065062021443626,0
0.0,20.120373123277574,2.4157216669474915,0.09789873200743505,0.3909326164680044,0
0.0,14.18077578759957,6.311165636137256,-0.01107989775985402,1.3265491503155034,0
0.0,23.359114040548583,5.842741444912706,0.15598908198089187,1.5561392996732841,0
0.0,24.049367613054436,1.3014604134812626,0.13080169306115588,1.3014604134812626,0
0.0,11.624512278942932,3.177694206479575,-0.005645134694524359,1.2712655638775228,0
0.0,14.652731790432018,6.169560149462281,-0.002940045665530988,1.9177048642679202,0
0.0,10.603274843560454,0.397198299987565,0.0046628037031530315,0.44831219336863287,0
0.0,11.641834578314281,3.7316601624374983,-0.0035440808463602026,1.607326157206738,0
0.0,14.035612779777724,6.565756136965266,-0.00987748611273787,1.5003195807830874,0
