avg_spd,spd_std_dev,avg_acc,acc_std_dev,coll
6.741579325205776,2.082465831236437,0.0677289919095249,0.07880494118936333,0
9.471258510550312,1.9519237343386366,0.07291257449115048,0.39306992057170825,0
11.015058521246129,3.4463519851347155,0.037333021106498186,0.4651042372683774,0
9.587151486413456,1.645394831586917,0.06905073678649432,0.08113110244470546,0
12.542470965374243,3.3511550515364585,0.030105799489567407,0.6821828160102252,0
12.353330665713411,4.115973634226727,0.02418361954574637,0.7445152799678522,0
11.07393453838049,5.000755413887152,0.03780339349694932,2.1180958646284935,0
10.288762425543219,3.210901858604598,0.04491654025058391,0.505343786317307,0
5.260438197602315,0.15896312561911388,0.028937577511368346,0.007018393448757055,1
9.260251308709046,2.186556464613108,0.020511067202127073,0.4396579594444587,0
10.54877807333749,3.359311638000051,0.12044326124663673,0.053863592380146874,0
9.919587692254568,2.9563233357014265,0.10446523198272574,0.04586364220856466,0
10.148902929670228,2.782704267481804,0.018258316501780038,0.5044967406353341,0
12.350251915244037,3.592678259240803,0.06256916686388951,0.5014200152770271,0
9.385658578459749,2.0699416334023013,0.08100216626586797,0.4555875633593253,0
8.005036332011832,1.4085634129671671,0.04888866738253013,0.036446300940445424,0
15.555394547581768,5.726147279951126,0.08763449462243415,0.9793730559327977,0
8.581000941818223,1.8766130312707192,0.06500154373787792,0.05133107195141924,0
9.49395121329474,2.610410301789758,0.1174666723809677,0.14089669268108834,0
10.471761693541803,1.8806066716973684,0.09014502148123256,0.1382076442631619,0
10.851265058672377,3.2924471150845926,0.030809877059991688,0.45889067298815117,0
9.915382114284883,2.093748484040655,0.07934632725248461,0.36584491750573345,0
7.725044461263164,1.052754840535042,0.03810639787953214,0.04440849352230296,0
8.127628048477174,2.0091298613953326,0.027565260611039085,0.3192648166212098,0
9.955463201563518,3.171176788099126,0.14672006251900385,0.2577831048876403,0
9.780701008482051,2.6225142428425268,0.04036306687900863,0.4112273203372564,0
7.9240937088799965,1.375895191071892,0.03279222799522918,0.4546679296802133,0
8.63890301054335,1.8235911252357946,0.026695367383597304,0.3926009275525029,0
11.798114011476498,3.3150764725831547,0.02957610236428679,0.7563597620214098,0
13.103747637584629,6.185449007995237,0.17767300236295866,0.33397194505445005,0
6.584598907673322,0.5145000237494325,0.019377352894706032,0.03942724136571855,0
17.473693856881706,4.05847530279341,0.1480835044145156,0.3433478214795816,0
9.029889077373493,2.087150219174628,0.03654834549475398,0.31876675303237406,0
15.902768714326788,3.622809242689609,0.13156623875628665,0.26246490592633626,0
9.233300836477083,1.998682820740959,0.06638412469964113,0.04807430364003211,0
10.077049636906146,2.405653209749406,0.11445873200743506,0.13784953396641197,0
11.173024553514821,3.1848892112540157,0.06159640551283836,0.43924183402252553,0
10.011159929480147,3.401595630516129,0.12499213235092817,0.19890900322286278,0
9.257899188071532,4.049329216544724,0.11733616547965227,0.10539052281664188,0
9.14758989416476,2.2122694256574027,0.03599205238843288,0.3456658477509406,0
11.128366955543651,3.8015414674855283,0.06103108284677695,0.8650058342611903,0
8.339460191719319,1.166688376535586,0.02518409887138538,0.42895144424451903,0
9.127857197598974,1.9824484952904309,0.03059378568504856,0.34939494638498686,0
9.288425886582406,2.248243809814522,0.07313247942105491,0.046886992906425354,0
8.373785067301263,1.5906377926590964,0.026740772203854242,0.4395794078976038,0
17.08674440487199,5.616559785349291,0.1845818318360695,0.40232764785955155,0
10.395048047651322,3.466085734825532,0.028755466769405224,0.5051419781794891,0
10.704063007223334,3.092341390744516,0.1112679138681693,0.08797854363389787,0
5.0,0.0,0.0,0.0,1
10.414476125228997,2.471406218902587,0.037645198458584765,0.36662670630919486,0
11.369553025777794,4.423920173984827,0.14694818934950743,0.14868764452016311,0
5.0,0.0,0.0,0.0,1
9.461685957085846,2.549250893798591,0.08415092824427012,0.4557975172782117,0
8.987977736110937,2.9590401928432764,0.11313878093933503,0.18026167003682114,0
8.631318978063845,1.652332944131212,0.07852034385105261,0.3053198430389897,0
7.852033379635251,1.5368871522885257,0.0574641708173912,0.05460472226288411,0
8.710561295743535,3.6296263272276628,0.12282082710179566,0.14037029122004768,0
7.13044063599898,1.7583115467192039,0.06161089874766935,0.06530204862653553,0
8.66020533552336,1.8163869493130111,0.03737479445312177,0.4076499393323457,0
9.283140586766274,5.298472271613056,0.14418310251921337,0.21968146095709715,0
7.959580195436786,1.2329923406490462,0.05398886065837862,0.04903371907741079,0
9.506847439833713,1.9577837361874852,0.07690305647595633,0.08596269596864123,0
9.102906177310484,2.348221715023494,0.09453311319137118,0.07011046825816836,0
8.939104641494527,2.2587603545688935,0.021082814160795646,0.3415933294687465,0
9.699631486697971,3.9188198134369547,0.12910422284074805,0.1232688131312242,0
13.58283515160379,4.250689591469505,0.14330164775282664,0.12475557080785112,0
8.66362550062415,2.4507066523645156,0.05547543299193226,0.37937533254568095,0
10.849968956346258,2.7339167603957426,0.11015502099955711,0.4281907082561825,0
